24	28	28
32	40	128
88	112	184
0	0	0
0	136	72
68	76	0
188	148	0
208	188	176
224	0	0
92	84	84
84	84	84
88	92	100
120	0	112
0	184	56
0	0	0
0	0	0
0	0	84
0	228	184
176	176	176
168	160	160
196	172	232
0	0	0
0	0	0
168	0	0
0	104	0
0	0	176
196	0	108
112	0	0
0	0	44
0	0	0
196	0	112
64	128	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
76	0	212
184	108	108
148	0	48
0	0	0
0	0	0
0	0	112
60	0	220
40	36	32
32	32	32
28	28	28
28	28	28
28	28	24
24	24	24
24	24	24
24	24	24
24	20	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
24	24	24
24	24	24
28	32	0
0	64	0
0	248	0
96	220	0
64	64	72
0	168	140
140	0	0
0	0	0
100	92	88
84	84	84
84	88	96
104	116	132
144	156	168
0	188	0
0	0	0
0	0	0
0	252	228
192	184	184
0	76	168
172	0	220
0	0	0
0	0	0
68	4	0
0	20	0
192	192	36
0	212	156
116	0	0
0	0	0
0	0	244
224	228	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	4	124
184	172	164
0	0	0
0	0	0
0	0	0
0	244	0
132	192	128
224	40	36
36	32	32
32	32	32
32	28	28
28	28	28
28	28	24
24	24	24
24	24	24
24	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
20	20	20
20	20	20
20	24	24
24	24	24
24	28	28
36	40	40
48	64	124
0	144	108
56	56	60
72	0	0
132	128	128
0	132	112
108	96	92
88	88	88
88	88	92
0	0	188
0	152	156
160	168	176
0	4	68
0	0	0
0	0	56
0	0	0
48	16	24
184	0	140
52	0	0
0	0	0
0	0	0
112	136	48
200	176	188
4	224	0
136	128	232
0	0	0
0	120	36
12	232	60
36	60	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	96
100	16	244
44	60	180
192	136	252
0	0	0
0	0	0
0	36	0
132	108	164
240	52	44
40	36	36
32	32	32
32	32	32
32	32	32
32	28	28
28	28	28
24	24	24
24	24	24
24	20	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
20	20	20
20	20	20
20	20	24
24	24	24
24	24	24
28	32	32
36	40	48
52	48	56
48	48	52
56	164	108
216	132	124
116	112	108
104	100	96
92	92	92
88	92	92
96	168	0
244	248	168
164	164	168
172	184	0
0	0	0
0	0	0
0	0	0
88	4	84
56	208	0
0	0	0
0	0	0
0	0	0
0	248	8
188	172	172
168	36	0
156	136	136
160	0	0
0	0	0
0	92	84
136	52	128
104	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	140	0
76	60	0
248	220	196
192	0	28
0	68	0
0	0	0
0	0	72
0	132	100
84	64	52
44	40	36
36	36	36
32	32	32
32	32	32
32	32	36
32	32	28
28	28	28
24	24	24
24	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	20	20
20	20	20
20	20	20
24	24	24
24	24	24
24	28	28
32	32	32
36	40	40
40	44	44
48	52	0
0	0	136
120	116	112
108	104	100
96	96	92
92	92	92
96	96	104
120	68	184
172	168	168
172	176	184
92	0	0
0	0	0
0	0	84
0	4	248
248	232	224
0	0	68
0	0	0
0	0	0
76	96	232
36	140	168
164	164	160
152	148	144
140	164	220
56	0	136
0	0	0
0	0	0
140	124	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	84	144
0	0	0
0	100	80
0	0	0
0	0	0
0	0	0
76	204	172
188	0	0
68	48	44
40	36	36
36	36	36
36	36	36
36	36	40
208	124	36
32	32	28
28	28	28
28	24	24
24	24	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	24	24
24	24	24
24	24	28
28	28	32
32	32	36
36	40	40
44	44	56
168	12	208
236	124	116
108	108	104
100	100	96
96	92	92
96	96	100
104	0	96
188	176	172
176	0	192
188	0	0
0	0	0
0	0	148
68	136	112
244	240	232
232	0	0
60	148	0
0	140	0
0	0	0
0	192	176
168	164	160
156	152	148
148	148	156
0	0	0
52	0	0
0	0	0
0	0	144
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	96	88
0	0	68
0	0	0
28	0	0
0	76	148
56	52	40
40	36	36
36	36	40
48	44	44
48	124	0
44	36	32
32	32	28
28	28	28
24	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	20	24
24	24	24
24	24	24
24	28	28
32	32	32
32	36	36
40	40	44
52	0	0
40	0	136
124	112	108
104	100	100
100	96	96
96	100	100
100	120	220
0	28	0
184	192	236
0	204	64
0	0	0
0	0	0
0	0	0
0	248	240
236	240	252
0	0	0
0	0	0
0	68	124
0	0	200
172	168	164
160	156	152
152	148	152
160	188	0
52	36	0
72	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	28
0	0	0
0	44	116
0	0	0
0	0	0
124	136	56
44	40	40
40	40	40
44	64	60
0	0	0
0	48	40
36	32	32
32	28	28
28	28	24
24	24	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
20	20	20
20	20	20
20	20	20
20	24	24
24	24	24
24	24	28
28	28	32
32	32	32
36	36	40
44	52	72
0	92	0
228	100	116
112	108	104
100	100	100
104	112	104
104	108	144
188	0	0
0	0	84
0	0	220
232	0	0
0	0	0
0	0	0
0	20	0
0	244	244
0	0	0
0	0	0
0	48	64
0	0	0
100	176	168
164	160	156
156	156	156
8	0	204
204	220	228
236	244	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	112
140	0	0
0	0	80
0	124	228
244	4	0
0	80	136
192	200	244
0	0	0
204	132	80
56	48	44
44	44	44
48	60	0
116	0	0
100	80	24
0	0	40
36	36	36
32	32	28
28	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	20	20
20	20	20
20	20	20
20	20	24
24	24	24
24	24	24
28	28	28
28	32	32
32	36	36
36	44	0
184	132	104
128	184	0
0	120	0
112	108	108
108	0	0
152	112	116
224	0	0
84	0	0
8	248	240
228	240	136
0	0	0
0	0	144
0	0	0
120	0	0
252	16	72
0	0	0
0	0	40
132	20	16
0	0	188
0	176	164
160	156	160
160	232	0
0	116	224
228	236	248
4	76	0
0	0	136
148	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	76
80	0	0
0	0	0
0	196	192
44	8	20
88	0	0
180	176	188
100	0	24
0	0	0
0	0	60
48	44	48
48	56	132
0	0	0
96	192	0
0	24	0
52	40	40
52	96	40
36	32	28
24	24	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	20	20
24	24	24
24	24	24
24	28	28
28	28	28
32	32	36
36	36	40
52	0	0
0	0	0
0	120	0
184	124	112
112	116	128
164	200	132
132	0	0
0	0	84
76	0	244
240	236	252
0	0	0
0	0	0
0	112	72
68	132	0
8	12	0
0	0	0
0	0	0
4	0	248
244	252	12
0	0	196
168	164	160
164	164	172
192	12	248
232	232	248
72	128	32
48	0	112
124	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
148	136	0
64	68	84
76	0	0
0	188	180
184	0	232
0	0	0
0	156	196
192	20	0
232	188	24
0	0	132
88	52	52
48	52	88
8	0	0
0	100	0
0	0	208
0	0	52
56	0	188
0	48	80
32	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	20	20
20	24	24
24	24	24
24	24	24
28	28	28
28	32	32
32	36	36
40	48	112
0	0	0
0	16	196
188	0	132
224	20	44
92	228	220
152	144	0
0	0	0
0	40	8
252	248	16
8	0	132
0	0	0
0	92	84
60	56	52
32	0	0
0	0	0
0	0	0
4	248	244
236	236	248
72	0	8
200	168	168
164	164	168
172	112	0
244	240	240
248	0	0
48	48	0
0	132	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	60	64
148	8	252
4	0	184
176	172	176
188	48	0
0	0	136
204	0	136
132	0	220
0	8	216
0	60	68
56	56	56
0	108	0
0	0	0
0	184	84
124	116	140
124	72	0
0	96	112
0	32	28
24	24	20
20	20	20
20	20	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
20	20	20
20	20	20
20	20	20
20	20	24
24	24	24
24	24	24
24	28	28
28	28	28
32	32	36
36	40	48
68	0	0
0	0	232
192	176	164
0	0	0
0	192	188
0	156	156
0	0	0
0	0	0
136	24	4
0	0	52
128	0	0
0	0	0
72	64	56
48	48	0
0	0	0
0	0	0
68	0	244
240	236	232
236	124	36
0	184	172
172	168	172
176	180	0
116	0	0
252	124	0
60	52	56
64	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
28	0	252
244	88	4
92	168	168
176	184	212
0	196	124
120	0	0
116	116	124
128	124	220
52	16	28
84	60	60
64	76	0
0	0	0
0	0	0
0	100	104
0	160	92
0	0	0
48	40	32
28	24	24
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	20	20
20	20	20
20	20	20
20	20	20
20	24	24
24	24	24
24	24	28
28	28	28
28	32	32
36	40	44
48	60	96
0	0	0
0	32	80
0	0	0
100	232	184
176	168	164
164	0	0
72	0	0
0	0	68
0	84	64
60	68	0
0	0	0
0	80	72
76	60	128
0	0	0
0	0	0
0	0	4
248	240	232
228	224	220
212	192	184
180	176	176
184	0	204
0	0	0
60	116	0
0	84	0
64	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	8
252	244	228
200	172	164
164	184	196
0	232	116
108	108	112
112	108	108
108	116	116
124	132	244
0	0	84
68	68	76
140	0	0
0	72	252
0	104	92
96	164	36
108	252	0
28	40	32
28	28	24
24	20	20
20	20	20
20	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	20	20
20	20	24
24	24	24
24	24	24
28	28	28
28	28	28
32	36	40
56	36	32
88	104	0
204	0	0
4	0	0
0	96	0
188	176	172
168	172	196
0	108	0
0	0	0
0	0	144
72	76	72
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8	0
236	228	220
212	204	196
192	196	204
196	0	252
236	0	0
0	0	0
0	0	140
0	80	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	148
0	0	0
0	0	0
0	68	0
0	0	208
156	156	4
104	164	120
112	108	104
104	104	104
108	108	112
116	120	124
132	0	0
164	76	72
76	92	156
68	132	0
204	168	0
88	80	0
148	192	96
0	0	36
32	28	28
24	24	20
20	20	20
20	20	20
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	20
20	20	20
20	20	20
20	20	20
20	20	20
24	24	24
24	24	24
24	28	28
28	28	28
28	32	32
44	84	0
52	116	108
0	0	0
0	92	80
0	100	4
12	4	184
176	180	0
28	232	248
4	0	0
0	0	0
0	0	132
100	0	0
0	0	0
0	144	132
128	0	0
0	0	0
0	0	140
0	76	112
136	240	236
240	244	0
40	108	84
0	0	0
0	16	60
0	0	0
140	0	0
132	120	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	132
140	0	0
0	0	0
0	0	0
80	92	0
0	164	140
0	188	208
0	108	104
100	100	100
100	104	108
108	116	120
124	132	140
60	0	96
80	80	88
112	0	0
0	140	240
0	96	72
64	232	132
164	44	40
32	28	28
28	24	24
24	20	20
20	20	20
20	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
8	8	8
8	8	8
8	8	8
8	8	8
8	8	8
8	8	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	12
12	12	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
16	16	16
20	20	20
20	20	20
20	20	20
20	20	20
20	20	24
24	24	24
24	24	28
28	28	28
28	28	32
32	40	60
0	0	124
0	0	44
76	0	0
0	0	0
252	236	212
188	184	188
8	8	248
248	0	32
0	0	0
0	0	0
0	120	0
0	0	0
0	0	144
132	136	0
0	0	0
0	0	0
84	64	60
0	24	0
0	40	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
