#Name: register
#Label: Register Usage
#Description: View read and written registers.
0	1	000012ec	read r13, r11, r14, write r13
0	1	000012f0	read r13, write r11
0	1	000012f4	write r14, r14
0	2	000012f8	read r0, write r3
0	2	000012fc	read r3, write r0
0	2	00001300	write r14, r14
0	3	00001304	write r14, r14
0	4	00001308	write r14, r14
0	5	0000130c	write r14, r14
0	6	00001310	read r0, write r3
0	6	00001314	read r3, write r0
0	6	00001318	write r14, r14
0	7	0000131c	write r14, r14
0	8	00001320	write r14, r14
0	9	00001324	write r14, r14
0	10	00001328	read r0, write r3
0	10	0000132c	read r3, write r0
0	10	00001330	write r14, r14
0	11	00001334	write r14, r14
0	12	00001338	write r14, r14
0	13	0000133c	write r14, r14
0	14	00001340	read r0, write r3
0	14	00001344	read r3, write r0
0	14	00001348	write r14, r14
0	15	0000134c	write r14, r14
0	16	00001350	write r14, r14
0	17	00001354	read r0, write r0
0	17	00001358	read r11, write r13
0	17	0000135c	read r13, write r13, r11, r14
0	17	00001360	read r14, write r15
1	1	000004c4	read r13, r11, write r13
1	1	000004c8	read r13, write r11
1	1	000004cc	read r15, write r3
1	1	000004d0	read r3, write r3
1	1	000004d4	read r3, write r2
1	1	000004d8	read r15, write r1
1	1	000004dc	read r1, r2
1	1	000004e0	read r15, write r2
1	1	000004e4	read r2, r3, write r3
1	1	000004e8	read r3, write r0
1	1	000004ec	read r11, write r13
1	1	000004f0	read r13, write r11, r13
1	1	000004f4	read r14, write r15
2	1	00000f64	read r13, r11, write r13
2	1	00000f68	read r13, write r11
2	1	00000f6c	read r13, write r13
2	1	00000f70	read r11, r0
2	1	00000f74	read r15, write r3
2	1	00000f78	read r3, write r2
2	1	00000f7c	read r15, write r3
2	1	00000f80	read r3, r2
2	1	00000f84	read r11, write r3
2	1	00000f88	read r3, write r2
2	1	00000f8c	read r15, write r3
2	1	00000f90	read r3, r2
2	1	00000f94	read r0, write r0
2	1	00000f98	read r11, write r13
2	1	00000f9c	read r13, write r11, r13
2	1	00000fa0	read r14, write r15
3	1	000009a8	read r13, r11, r14, write r13
3	1	000009ac	read r13, write r11
3	1	000009b0	read r15, write r3
3	1	000009b4	read r3, write r3
3	1	000009b8	read r3, write r2
3	1	000009bc	read r15, write r1
3	1	000009c0	write r0
3	1	000009c4	write r14, r14
3	2	000009c8	read r15, write r1
3	2	000009cc	write r0
3	2	000009d0	write r14, r14
3	3	000009d4	read r0, write r3
3	3	000009d8	read r3, write r2
3	3	000009dc	read r15, write r3
3	3	000009e0	read r3, r2
3	3	000009e4	read r15, write r3
3	3	000009e8	read r3, write r3
3	3	000009ec	read r3, write r2
3	3	000009f0	read r15, write r3
3	3	000009f4	read r3, write r3
3	3	000009f8	read r3, write r3
3	3	000009fc	read r2, r3, write sr
3	3	00000a00	read sr, write r14
3	4	00000a50	read r15, write r3
3	4	00000a54	read r3, write r3
3	4	00000a58	read r3, write r2
3	4	00000a5c	read r15, write r3
3	4	00000a60	read r3, write r3
3	4	00000a64	read r3, write r3
3	4	00000a68	read r2, r3, write sr
3	4	00000a6c	read sr, write r14
3	5	00000ab8	read r0, write r0
3	5	00000abc	read r11, write r13
3	5	00000ac0	read r13, write r13, r11, r14
3	5	00000ac4	read r14, write r15
3	6	00000a70	read r15, write r3
3	6	00000a74	read r3, write r3
3	6	00000a78	read r3, write sr
3	6	00000a7c	read sr, write r14
3	7	00000a94	read r15, write r3
3	7	00000a98	read r3, write r3
3	7	00000a9c	read r3, write sr
3	7	00000aa0	read sr, write r14
3	8	00000aa4	read r15, write r3
3	8	00000aa8	read r3, write r3
3	8	00000aac	read r3, write r3
3	8	00000ab0	read r15, write r2
3	8	00000ab4	read r2, r3
3	9	00000a80	read r15, write r3
3	9	00000a84	read r3, write r3
3	9	00000a88	read r3, write r3
3	9	00000a8c	read r15, write r2
3	9	00000a90	read r2, r3
3	10	00000a04	read r15, write r3
3	10	00000a08	read r3, write r3
3	10	00000a0c	read r3, write sr
3	10	00000a10	read sr, write r14
3	11	00000a28	read r15, write r3
3	11	00000a2c	read r3, write r3
3	11	00000a30	read r3, write sr
3	11	00000a34	read sr, write r14
3	12	00000a38	read r15, write r3
3	12	00000a3c	read r3, write r3
3	12	00000a40	read r3, write r3
