#Label: Total Execution Time
#Unit: cycle
#Total: 3067
#LineOp: sum
#ConcatOp: sum
#ContextOp: sum
#Description: Represents the total number of cycles the code takes during the execution of the worst case execution path.
#Time: 61.34 us
#WCET: 3067 cycles
0	0000067c	40	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000e94)]
0	00000638	48	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000e94)]
0	00000548	60	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000ea0)]
0	000005c0	20	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000ea0)]
0	000005d4	40	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000ea0)]
0	00000584	60	[FUN(00000fac), CALL(0000103c), FUN(00000e68), CALL(00000ea0)]
0	00000ce0	24	[FUN(00000fac), CALL(00001024)]
0	00000cf8	24	[FUN(00000fac), CALL(00001024)]
0	00000d10	12	[FUN(00000fac), CALL(00001024)]
0	00000d1c	40	[FUN(00000fac), CALL(00001024)]
0	00000d44	16	[FUN(00000fac), CALL(00001024)]
0	00000d54	20	[FUN(00000fac), CALL(00001024)]
0	00000d68	16	[FUN(00000fac), CALL(00001024)]
0	00000d78	24	[FUN(00000fac), CALL(00001024)]
0	00000e3c	16	[FUN(00000fac), CALL(00001024)]
0	00000d90	24	[FUN(00000fac), CALL(00001024)]
0	00000da8	16	[FUN(00000fac), CALL(00001024)]
0	00000db8	20	[FUN(00000fac), CALL(00001024)]
0	00000dcc	16	[FUN(00000fac), CALL(00001024)]
0	00000ddc	24	[FUN(00000fac), CALL(00001024)]
0	00000df4	16	[FUN(00000fac), CALL(00001024)]
0	00000e04	20	[FUN(00000fac), CALL(00001024)]
0	00000e18	16	[FUN(00000fac), CALL(00001024)]
0	00000e28	20	[FUN(00000fac), CALL(00001024)]
0	00000600	56	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d0c)]
0	00000668	20	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d0c)]
0	0000067c	40	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d0c)]
0	00000638	48	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d0c)]
0	00000548	60	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d18)]
0	000005c0	20	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d18)]
0	000005d4	40	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d18)]
0	00000584	60	[FUN(00000fac), CALL(00001024), FUN(00000ce0), CALL(00000d18)]
0	00000b28	24	[FUN(00000fac), CALL(0000100c)]
0	00000b40	24	[FUN(00000fac), CALL(0000100c)]
0	00000b58	12	[FUN(00000fac), CALL(0000100c)]
0	00000b64	40	[FUN(00000fac), CALL(0000100c)]
0	00000b8c	16	[FUN(00000fac), CALL(0000100c)]
0	00000b9c	20	[FUN(00000fac), CALL(0000100c)]
0	00000bb0	16	[FUN(00000fac), CALL(0000100c)]
0	00000bc0	20	[FUN(00000fac), CALL(0000100c)]
0	00000bd4	16	[FUN(00000fac), CALL(0000100c)]
0	00000be4	24	[FUN(00000fac), CALL(0000100c)]
0	00000cb0	16	[FUN(00000fac), CALL(0000100c)]
0	00000bfc	32	[FUN(00000fac), CALL(0000100c)]
0	00000c1c	16	[FUN(00000fac), CALL(0000100c)]
0	00000c2c	20	[FUN(00000fac), CALL(0000100c)]
0	00000c40	16	[FUN(00000fac), CALL(0000100c)]
0	00000c50	20	[FUN(00000fac), CALL(0000100c)]
0	00000c64	16	[FUN(00000fac), CALL(0000100c)]
0	00000c74	24	[FUN(00000fac), CALL(0000100c)]
0	00000c8c	16	[FUN(00000fac), CALL(0000100c)]
0	00000c9c	20	[FUN(00000fac), CALL(0000100c)]
0	00000600	56	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b54)]
0	00000668	20	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b54)]
0	0000067c	40	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b54)]
0	00000638	48	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b54)]
0	00000548	60	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b60)]
0	000005c0	20	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b60)]
0	000005d4	40	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b60)]
0	00000584	60	[FUN(00000fac), CALL(0000100c), FUN(00000b28), CALL(00000b60)]
18	000009f0	32	[FUN(00000fac), CALL(00000ff4)]
7	00000a10	12	[FUN(00000fac), CALL(00000ff4)]
25	00000a1c	48	[FUN(00000fac), CALL(00000ff4)]
0	00000a4c	16	[FUN(00000fac), CALL(00000ff4)]
0	00000a5c	20	[FUN(00000fac), CALL(00000ff4)]
0	00000a70	16	[FUN(00000fac), CALL(00000ff4)]
0	00000a80	24	[FUN(00000fac), CALL(00000ff4)]
7	00000b00	16	[FUN(00000fac), CALL(00000ff4)]
19	00000a98	32	[FUN(00000fac), CALL(00000ff4)]
9	00000ab8	16	[FUN(00000fac), CALL(00000ff4)]
12	00000ac8	20	[FUN(00000fac), CALL(00000ff4)]
9	00000adc	16	[FUN(00000fac), CALL(00000ff4)]
12	00000aec	20	[FUN(00000fac), CALL(00000ff4)]
24	00000600	56	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a0c)]
291	00000668	20	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a0c)]
19	0000067c	40	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a0c)]
899	00000638	48	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a0c)]
27	00000548	60	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a18)]
398	000005c0	20	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a18)]
19	000005d4	40	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a18)]
1152	00000584	60	[FUN(00000fac), CALL(00000ff4), FUN(000009f0), CALL(00000a18)]
